city,zone_id,x,y,name,latitude,longitude,ndvi,albedo,isf,pop_density,income_level,elderly_ratio,wind_speed,wind_direction,solar_radiation,air_temperature,distance_to_river,is_water,lst_physics,lst_day_actual,lst_night_actual,residual_pred,lst_day_pred,hvi,hvi_class,cluster,cluster_label,suhii_day,suhii_night,ventilation_suitability
lucknow,zone_0,0,0,"Zone (0,0)",26.7367,80.81620000000001,0.1514012645599736,0.11654519762803636,0.870274608087114,28282.955790555025,2,0.13526943806216704,2.2127383334109463,240.0,839.3665476746752,42.67968191057826,8.920097113225923,False,91.26975527765852,98.93991667603234,32.04864465245871,7.220250129699707,98.49000540735823,0.6825744784664108,Extreme Risk,3.0,High Heat & High HVI (Critical Priority Zone),23.75455722141575,6.018976385604891,0.2468562879536553
lucknow,zone_1,1,0,"Zone (1,0)",26.7367,80.83477142857144,0.15090459372513088,0.11243036985183065,0.8244047958914826,26076.375613257278,2,0.13433967005519767,2.0220021665192762,240.0,826.4770106556444,42.40072942752927,8.021727895855978,False,93.21493012560113,99.31992932288054,32.17704123670812,6.218128681182861,99.43305880678399,0.6787649007806802,High Risk,3.0,High Heat & High HVI (Critical Priority Zone),24.134569868263952,6.147372969854299,0.26707769460290476
lucknow,zone_2,2,0,"Zone (2,0)",26.7367,80.85334285714286,0.12192801607956018,0.1020731398802171,0.9281089671585391,25083.76500267489,2,0.13345536397121935,2.2164550142523605,240.0,824.9157235828898,42.513484661370995,7.150391902611105,False,91.2618844189714,98.938524760084,31.913279864388116,7.5149054527282715,98.77678987169968,0.6645961429794045,High Risk,3.0,High Heat & High HVI (Critical Priority Zone),23.753165305467405,5.883611597534294,0.22437062614215564
lucknow,zone_3,3,0,"Zone (3,0)",26.7367,80.8719142857143,0.15014304844062082,0.10941413786407826,0.8260892414931331,24267.8549138738,2,0.13278122624653882,2.617154897601445,240.0,843.5171011269229,42.32100287649876,6.293582852814652,False,86.49972185401641,93.16739205297662,30.825907080321187,6.1756391525268555,92.67536100654327,0.5973706719383597,High Risk,2.0,High Heat / Medium Risk (Heat-Dominant),17.982032598360036,4.796238813467365,0.3202914320172663
lucknow,zone_4,4,0,"Zone (4,0)",26.7367,80.89048571428572,0.15303391053376247,0.09532666373844786,0.7770655755431475,25283.87035807446,2,0.13245675795376513,2.5299129262158018,240.0,847.5227974880012,42.331457478588135,5.477151381845125,False,88.44361137356431,94.11652895102819,30.617214726796586,5.297457695007324,93.74106906857163,0.6008278587938959,High Risk,3.0,High Heat & High HVI (Critical Priority Zone),18.9311694964116,4.587546459942764,0.353279113907757
lucknow,zone_5,5,0,"Zone (5,0)",26.7367,80.90905714285715,0.1455329308229361,0.11022464527125488,0.8738026965977096,25356.077573028197,2,0.13244345775716895,2.0792810185227473,240.0,844.7935210436486,42.38765894585903,4.6933738279358135,False,93.63106600342859,100.08745080995006,32.24336954720534,6.480842590332031,100.11190859376062,0.6795578585909884,High Risk,3.0,High Heat & High HVI (Critical Priority Zone),24.902091355333468,6.213701280351518,0.2762033117228696
lucknow,zone_6,6,0,"Zone (6,0)",26.7367,80.92762857142858,0.19694559248703275,0.12449391935226904,0.7386490188137104,24146.81588325579,2,0.13246941744207497,2.5868649484143864,240.0,857.2548944434203,42.17399906401672,3.954825379028822,False,86.2326671457328,91.23372914506702,30.18014631683191,4.915772438049316,91.14843958378212,0.5679160587044868,High Risk,2.0,High Heat / Medium Risk (Heat-Dominant),16.04836969045043,4.150478049978087,0.40367979078251087
lucknow,zone_7,7,0,"Zone (7,0)",26.7367,80.9462,0.17380394070718774,0.12399352093804185,0.8399268708015811,24070.258352846828,2,0.13220526732877685,2.625912050767708,240.0,846.6595779352067,42.22730005811972,3.272173714973886,False,85.52629977709336,91.64463099876093,31.481857031875773,6.0795745849609375,91.6058743620543,0.6036969566154923,High Risk,2.0,High Heat / Medium Risk (Heat-Dominant),16.459271544144343,5.452188765021951,0.359363527702688
lucknow,zone_8,8,0,"Zone (8,0)",26.7367,80.96477142857144,0.22269034167883883,0.13223132548063884,0.620258819692689,24738.8504871019,2,0.1314870638214572,2.7970926993259537,240.0,849.718538428863,41.97476114413874,2.6359605990429547,False,82.78322137574955,85.65964771926717,29.475665286491964,3.247133255004883,86.03035463075443,0.5165053003586307,Medium Risk,1.0,Moderate Heat / Moderate Risk,10.474288264650582,3.445997019638142,0.5177922629193337
lucknow,zone_9,9,0,"Zone (9,0)",26.7367,80.98334285714287,0.2592074895316476,0.13173296545362823,0.6538879394102851,21444.155631542748,2,0.13037447619307516,2.7453086837341143,240.0,860.3829518429682,41.964613905846996,2.0458781229650134,False,83.53441461989809,86.77254229712855,29.50143052076117,3.120335102081299,86.65474972197939,0.5102048100254792,Medium Risk,1.0,Moderate Heat / Moderate Risk,11.587182842511965,3.4717622539073467,0.510610571304038
lucknow,zone_10,10,0,"Zone (10,0)",26.7367,81.00191428571429,0.2834879246285389,0.12642850921571674,0.6068052864946212,21265.158494075273,2,0.1290722194629452,2.8968934034721783,240.0,838.6654179129156,41.82244682418403,1.521259522878282,False,80.889933687424,83.83937040000848,28.711727424698413,3.0328898429870605,83.92282353041107,0.46920635894139084,Medium Risk,1.0,Moderate Heat / Moderate Risk,8.654010945391889,2.6820591578445914,0.565772276669085
lucknow,zone_11,11,0,"Zone (11,0)",26.7367,81.02048571428573,0.30772295348247714,0.1007481185511829,0.5742548599958817,20422.578608303793,2,0.12781294277267016,2.9762069590135134,240.0,853.1199290435211,41.68979692508437,0.983930929420183,False,81.67929317913256,84.71360582957618,28.22318816019477,2.3761746883392334,84.05546786747179,0.45670349493197804,Medium Risk,1.0,Moderate Heat / Moderate Risk,9.528246374959593,2.193519893340948,0.6102480266695213
lucknow,zone_12,12,0,"Zone (12,0)",26.7367,81.03905714285715,0.34479024594167756,0.11187038774156942,0.45877025026813434,20244.728678887346,2,0.12676097195486744,3.333551345474717,240.0,884.4465301130549,41.392948709559775,0.5643536578705545,False,78.6928000352961,79.97476757090001,26.93779500710186,0.9491981863975525,79.64199822169365,0.3922611890776412,Medium Risk,0.0,Cool & Resilient (Safe),4.789408116283425,0.90812674024804,0.7206571118184938
lucknow,zone_13,13,0,"Zone (13,0)",26.7367,81.05762857142858,0.35008726685044067,0.11785655565536501,0.5299900544570303,21011.412357281657,2,0.12597501828155755,3.2700030207889155,240.0,870.7083807132517,41.19580295906921,0.0,False,78.13762963235827,79.53669872898013,27.83505178547799,1.5673705339431763,79.70500016630145,0.4146040793075073,Medium Risk,0.0,Cool & Resilient (Safe),4.351339274363539,1.8053835186241685,0.7000061687117094
